,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
125,-48.80000000000001,1.7577638133194813,-0.7362998355578748,-1.5961190981793592,126.66,-48.80000000000001,1.857,70,623885457.0,52.2934749070555,157569248.0,13.207301795482635,1.857,2018-07-22 11:04:00,300
126,-48.80000000000001,1.7829079392728688,-0.7829010909729303,-1.6018197781509704,128.36,-48.80000000000001,1.959,70,623885373.0,52.29346786625683,157568967.0,13.207278242334723,1.959,2018-07-22 11:04:01,300
127,-60.60000000000002,2.0605321095359614,-0.8015415931389523,-1.898242252426436,130.3,-60.60000000000002,2.146,70,623885287.0,52.293460657820106,157568634.0,13.207250330597162,2.146,2018-07-22 11:04:02,300
128,-66.60000000000002,2.139545226922617,-0.7269795844748638,-2.0122510931303053,132.33,-66.60000000000002,2.249,70,623885209.0,52.29345411993563,157568281.0,13.207220742478967,2.249,2018-07-22 11:04:03,300
129,-57.60000000000002,2.2070391929283986,-1.0345478702142292,-1.9495467943491995,134.53,-57.60000000000002,2.314,70,623885098.0,52.29344481602311,157567939.0,13.20719207637012,2.314,2018-07-22 11:04:04,300
130,-65.0,1.7459017347022288,-1.146390883210362,-1.3167994570656603,136.28,-65.0,2.109,70,623884975.0,52.29343450628221,157567708.0,13.207172714173794,2.109,2018-07-22 11:04:05,300
131,-57.0,1.9903454542610008,1.9758932295983476,0.23941798705369183,136.28,-57.0,1.913,71,623885187.0,52.293452275916934,157567750.0,13.207176234573126,1.913,2018-07-22 11:04:06,300
132,-55.80000000000001,2.1623057652075293,2.1622982512585693,-0.0057004257605540185,136.28,-55.80000000000001,1.866,71,623885419.0,52.29347172193229,157567749.0,13.207176150754094,1.866,2018-07-22 11:04:07,300
133,-64.19999999999999,0.30072935381775034,-0.21436577490925468,-0.21091576232040232,136.58,-64.19999999999999,1.801,71,623885396.0,52.29346979409456,157567712.0,13.20717304944992,1.801,2018-07-22 11:04:08,300
134,-59.39999999999998,2.1471494076422655,1.4912401732817717,1.5448149806138867,136.58,-59.39999999999998,1.53,71,623885556.0,52.29348320513964,157567983.0,13.207195764407516,1.53,2018-07-22 11:04:09,300
135,-66.0,0.9208047896364882,-0.7362998355578748,-0.5529412380849739,137.5,-66.0,1.362,71,623885477.0,52.29347658343613,157567886.0,13.20718763396144,1.362,2018-07-22 11:04:10,300
136,-65.80000000000001,0.35820000552641196,-0.33552903898839864,0.12540936151118556,137.72,-65.80000000000001,1.446,71,623885441.0,52.29347356595099,157567908.0,13.207189477980137,1.446,2018-07-22 11:04:11,300
137,-69.19999999999999,1.359610091317487,-0.8854238528860521,-1.031777205191491,139.02,-69.19999999999999,1.586,71,623885346.0,52.29346560314298,157567727.0,13.207174306735396,1.586,2018-07-22 11:04:12,300
138,-73.19999999999999,1.3622695656630623,-0.876103601803041,-1.0431782438488482,140.31,-73.19999999999999,1.652,71,623885252.0,52.293457724153996,157567544.0,13.207158967852592,1.652,2018-07-22 11:04:13,300
139,-72.80000000000001,1.6022776785431896,-0.9972668658821848,-1.2540943175739523,141.85,-72.80000000000001,1.782,71,623885145.0,52.2934487555176,157567324.0,13.207140527665615,1.782,2018-07-22 11:04:14,300
140,-75.19999999999999,1.0067969084168884,-0.5405745628146423,0.8493639719434551,141.85,-75.19999999999999,1.894,72,623885087.0,52.29344389401376,157567473.0,13.20715301670134,1.894,2018-07-22 11:04:15,300
141,-73.80000000000001,1.717772653070081,-1.6496844416929601,-0.4788362251037524,143.53,-73.80000000000001,1.885,73,623884910.0,52.29342905804515,157567389.0,13.207145975902677,1.885,2018-07-22 11:04:16,300
142,-75.60000000000002,4.057755190836325,-0.9972668658821848,3.9332983597704185,143.85,-75.60000000000002,1.521,73,623884803.0,52.293420089408755,157568079.0,13.20720381103456,1.521,2018-07-22 11:04:17,300
143,-76.60000000000002,1.5068908258992386,-1.4912401732817717,-0.21661649699374558,145.35,-76.60000000000002,1.67,74,623884643.0,52.29340667836368,157568041.0,13.207200625911355,1.67,2018-07-22 11:04:18,300
144,-74.39999999999998,1.041450706668511,-1.0345478702142292,0.11970914190463153,146.34,-74.39999999999998,1.829,74,623884532.0,52.29339737445116,157568062.0,13.207202386111021,1.829,2018-07-22 11:04:19,300
145,-75.80000000000001,1.5910313640423772,-1.5098806754477938,-0.5016384627157903,147.93,-75.80000000000001,1.875,74,623884370.0,52.29338379576802,157567974.0,13.20719501003623,1.875,2018-07-22 11:04:20,300
146,-74.0,1.5385479091684153,-1.3514364070366056,-0.7353565846189809,149.44,-74.0,1.95,74,623884225.0,52.293371642008424,157567845.0,13.207184197381139,1.95,2018-07-22 11:04:21,300
147,-73.19999999999999,1.6859319466342362,-1.4725996711157496,-0.8208634096557669,151.11,-73.19999999999999,2.071,74,623884067.0,52.29335839860141,157567701.0,13.207172127440572,2.071,2018-07-22 11:04:22,300
148,-72.80000000000001,1.6674065478366888,1.6217236884439268,0.3876298158146373,151.11,-72.80000000000001,2.034,74,623884241.0,52.29337298311293,157567769.0,13.207177827134728,2.034,2018-07-22 11:04:23,300
149,-69.19999999999999,1.8435433710910634,-0.9972668658821848,-1.5505195772086615,152.85,-69.19999999999999,2.267,74,623884134.0,52.29336401447654,157567497.0,13.207155028358102,2.267,2018-07-22 11:04:24,300
150,-70.80000000000001,1.9110789609865928,-1.5937629351948936,-1.0545816713391865,154.77,-70.80000000000001,2.165,73,623883963.0,52.293349681422114,157567312.0,13.207139521837234,2.165,2018-07-22 11:04:25,300
151,-71.60000000000002,0.5353395364082421,0.45669230306754266,0.2793216059682016,154.77,-71.60000000000002,2.015,73,623884012.0,52.29335378855467,157567361.0,13.207143628969789,2.015,2018-07-22 11:04:26,300
152,-71.80000000000001,4.3986838101393975,-0.3634897922374319,4.383639404937596,154.77,-71.80000000000001,1.997,72,623883973.0,52.29335051961243,157568130.0,13.207208085805178,1.997,2018-07-22 11:04:27,300
153,-72.0,1.017440059383558,-1.0065871169651959,-0.14821150561988428,155.73,-72.0,1.903,72,623883865.0,52.293341467157006,157568104.0,13.207205906510353,1.903,2018-07-22 11:04:28,300
154,-69.0,1.5977007719711978,-1.5378414286968274,-0.4332337670831556,157.32,-69.0,1.764,72,623883700.0,52.29332763701677,157568028.0,13.207199536263943,1.764,2018-07-22 11:04:29,300
155,-70.60000000000002,1.42630603099609,-1.3514364070366056,-0.4560356694292773,158.75,-70.60000000000002,1.652,72,623883555.0,52.293315483257174,157567948.0,13.207192830741405,1.652,2018-07-22 11:04:30,300
156,-65.60000000000002,1.3589009332305817,-1.146390883210362,-0.729657240920086,160.1,-65.60000000000002,1.568,72,623883432.0,52.29330517351627,157567820.0,13.207182101905346,1.568,2018-07-22 11:04:31,300
157,-63.19999999999999,1.3836377608930388,-0.7922213420559413,-1.134389174207946,161.42,-63.19999999999999,1.521,72,623883347.0,52.29329804889858,157567621.0,13.207165421918035,1.521,2018-07-22 11:04:32,300
158,-67.60000000000002,1.3913200109812882,-1.0252276191312182,-0.940574134200758,162.81,-67.60000000000002,1.54,72,623883237.0,52.29328882880509,157567456.0,13.207151591777802,1.54,2018-07-22 11:04:33,300
159,-64.19999999999999,1.4359372207979626,-1.286194649455528,-0.6384504881233533,164.23,-64.19999999999999,1.54,72,623883099.0,52.29327726177871,157567344.0,13.20714220404625,1.54,2018-07-22 11:04:34,300
160,-68.19999999999999,1.5506974465471137,-1.258233896206495,-0.9063719066502238,165.79,-68.19999999999999,1.67,73,623882964.0,52.29326594620943,157567185.0,13.207128876820207,1.67,2018-07-22 11:04:35,300
161,-64.39999999999998,1.846161882766279,-1.2395933940404729,-1.368108882666271,167.62,-64.39999999999998,1.866,73,623882831.0,52.29325479827821,157566945.0,13.207108760252595,1.866,2018-07-22 11:04:36,300
162,-62.60000000000002,2.33544414128856,-1.0718288745462736,-2.07496559026118,169.89,-62.60000000000002,2.146,73,623882716.0,52.293245159089565,157566581.0,13.20707825012505,2.146,2018-07-22 11:04:37,300
163,-61.60000000000002,1.9668902595506077,-1.1650313853763843,-1.5847268421412695,171.85,-61.60000000000002,2.081,73,623882591.0,52.2932346817106,157566303.0,13.207054948434234,2.081,2018-07-22 11:04:38,300
164,-60.39999999999998,1.6820921254551817,-0.9786263637161627,-1.3681097758433025,173.52,-60.39999999999998,1.875,73,623882486.0,52.29322588071227,157566063.0,13.207034831866622,1.875,2018-07-22 11:04:39,300
165,-60.60000000000002,1.3935753980047174,-1.146390883210362,-0.7923637629373096,174.88,-60.60000000000002,1.894,73,623882363.0,52.29321557097137,157565924.0,13.207023181021214,1.894,2018-07-22 11:04:40,300
166,-60.0,1.469088343352552,1.1091098788783178,-0.963377307781779,174.88,-60.0,1.95,73,623882482.0,52.293225545436144,157565755.0,13.207009015604854,1.95,2018-07-22 11:04:41,300
167,-59.60000000000002,6.8872002189601025,6.5987377667718405,-1.9723556325934406,174.88,-59.60000000000002,2.006,72,623883190.0,52.2932848893106,157565409.0,13.20698001421988,2.006,2018-07-22 11:04:42,300
168,-59.39999999999998,2.146544667632018,2.0038539828473807,-0.7695604106021433,174.88,-59.39999999999998,1.95,73,623883405.0,52.29330291040242,157565274.0,13.206968698650599,1.95,2018-07-22 11:04:43,300
169,-47.19999999999999,0.6365463950277229,-0.4194112987354983,-0.4788376295946179,175.52,-47.19999999999999,1.726,73,623883360.0,52.29329913854599,157565190.0,13.206961657851934,1.726,2018-07-22 11:04:44,300
170,-54.0,0.9237161833516944,-0.20504552382624364,-0.900670816971796,176.4,-54.0,1.819,73,623883338.0,52.29329729452729,157565032.0,13.206948414444923,1.819,2018-07-22 11:04:45,300
