,dt,lat_gps,lng_gps,speed_gps,lat_fit,lng_fit,speed_fit,estimated accuracy,kalman gain
912,1.0,,,1.2566189304511282,,,,2.4340258024550474,0.7707046624469169
913,1.0,,,0.8583727061084874,,,,1.322194044771194,0.8972498645974748
914,1.0,,,1.200358362957743,,,,2.2677734929354374,0.7869512578967861
915,1.0,,,0.9898760552926992,,,,1.6947632070254486,0.8648034099400961
916,1.0,,,0.7396814968545694,,,,0.9983410555346713,0.9123456920646806
917,1.0,,,0.9860820885547853,,,,1.628009178562048,0.8371450486797664
918,1.0,,,1.1483182858476655,,,,2.1366545257934964,0.8101767020981112
919,1.0,,,0.6536249072667084,,,,0.7988370899851915,0.9349126558593505
920,1.0,,,0.987352646950747,,,,1.620526740635078,0.8311542244248097
921,1.0,,,1.3161171065685058,,,,2.6481938240051126,0.764417647472496
922,1.0,,,1.4133384435937824,,,,3.0720259313806038,0.7689578543657813
923,1.0,,,0.6619015328357778,,,,0.8251114344808261,0.9416637154270341
924,1.0,,,0.5305643827215712,,,,0.5319622768608652,0.9448756485643628
925,1.0,,,0.7034375291031605,,,,0.89223015988912,0.9015624904420941
926,1.0,,,0.5656175338375357,,,,0.600572467826871,0.9386197656080348
927,1.0,,,1.026441825816505,,,,1.7145210466315615,0.8136622063208763
928,1.0,,,1.1369237758162503,,,,2.1083037343631625,0.8155310202588275
929,1.0,,,0.8108729770447993,,,,1.1872328846877689,0.902818119700825
930,1.0,,,0.9952514243646475,,,,1.6634143588024406,0.8396626490674165
931,1.0,,,0.32495056202348954,,,,0.20732030311981814,0.9816965270431266
932,1.0,,,1.3615132302704713,,,,2.573547895351047,0.6941583109987245
933,1.0,,,1.618010404610249,,,,3.7446031026573507,0.7151764038027613
934,1.0,,,1.678350878639968,,,,4.131145841837819,0.73328873106355
935,1.0,,,1.9571600922595433,,,,5.20768125732951,0.6797695331859613
936,1.0,,,1.3101982328519048,,,,2.89374758968183,0.8428623065455081
937,1.0,,,1.3903643974690396,,,,3.0195093257125682,0.7809965271841401
938,1.0,,,0.6045821134976876,,,,0.6948565300910168,0.950505334643139
939,1.0,,,1.349412754330354,,,,2.6240741867732247,0.7205373401770008
940,1.0,,,0.4668485613444318,,,,0.4220100382657582,0.9681457343043941
941,1.0,,,0.98226391815952,,,,1.584057794377073,0.820889394113823
942,1.0,,,0.41108049360279625,,,,0.32804684881400725,0.9706264815933372
943,1.0,,,0.6473536135560386,,,,0.764144483004456,0.9117217870211074
944,1.0,,,0.3079605444457002,,,,0.1859771516809871,0.9804815793953732
945,1.0,,,1.0434412025343622,,,,1.7280694959347138,0.7935882789946951
946,1.0,,,1.0178530786663962,,,,1.7546835480500405,0.84683464915227
947,1.0,,,0.32827556846387906,,,,0.21156778217944494,0.9816177744255691
